"","site","region","scenario","year","water_year_type","flow_metric","current_value_final","current_value_note","reference_value_final","reference_value_note","watercon_value_final","watercon_value_note","deltah_cur_ref_final","deltaH_watercon_ref_final"
"3760",402050,"San Juan",NA,2005,"Wet","SP_Dur",37,"original",14,"original",32,"original",23,18
"3761",402050,"San Juan",NA,2005,"Wet","SP_Tim",145,"original",146,"original",145,"original",-1,-1
"3762",402050,"San Juan",NA,2006,"Dry","DS_Dur_WS",202,"original",NA,"original",217,"original",NA,NA
"3763",402050,"San Juan",NA,2006,"Dry","SP_Dur",27,"original",NA,"original",12,"original",NA,NA
"3764",402050,"San Juan",NA,2006,"Dry","SP_Tim",189,"original",NA,"original",189,"original",NA,NA
"3765",402050,"San Juan",NA,2007,"Dry","DS_Dur_WS",198,"original",NA,"original",200,"original",NA,NA
"3766",402050,"San Juan",NA,2007,"Dry","SP_Dur",14,"original",NA,"original",12,"original",NA,NA
"3767",402050,"San Juan",NA,2007,"Dry","SP_Tim",205,"original",NA,"original",205,"original",NA,NA
"3768",402050,"San Juan",NA,2008,"Dry","DS_Dur_WS",167,"original",197,"original",167,"original",-30,-30
"3769",402050,"San Juan",NA,2008,"Dry","SP_Dur",9,"original",129,"original",9,"original",-120,-120
"3770",402050,"San Juan",NA,2008,"Dry","SP_Tim",238,"original",150,"original",238,"original",88,88
"3771",402050,"San Juan",NA,2009,"Dry","DS_Dur_WS",269,"original",306,"original",270,"original",-37,-36
"3772",402050,"San Juan",NA,2009,"Dry","SP_Dur",24,"original",26,"original",23,"original",-2,-3
"3773",402050,"San Juan",NA,2009,"Dry","SP_Tim",133,"original",134,"original",133,"original",-1,-1
"3774",402050,"San Juan",NA,2010,"Moderate","DS_Dur_WS",224,"original",266,"original",224,"original",-42,-42
"3775",402050,"San Juan",NA,2010,"Moderate","SP_Dur",79,"original",36,"original",79,"original",43,43
"3776",402050,"San Juan",NA,2010,"Moderate","SP_Tim",132,"original",133,"original",132,"original",-1,-1
"3777",402050,"San Juan",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"3778",402050,"San Juan",NA,2011,"Wet","SP_Dur",101,"original",105,"original",100,"original",-4,-5
"3779",402050,"San Juan",NA,2011,"Wet","SP_Tim",86,"original",86,"original",86,"original",0,0
"3780",402050,"San Juan",NA,2012,"Moderate","DS_Dur_WS",106,"original",NA,"original",106,"original",NA,NA
"3781",402050,"San Juan",NA,2012,"Moderate","SP_Dur",94,"original",NA,"original",94,"original",NA,NA
"3782",402050,"San Juan",NA,2012,"Moderate","SP_Tim",212,"original",NA,"original",212,"original",NA,NA
"3783",402050,"San Juan",NA,2013,"Dry","DS_Dur_WS",178,"original",NA,"original",NA,"original",NA,NA
"3784",402050,"San Juan",NA,2013,"Dry","SP_Dur",11,"original",NA,"original",11,"original",NA,NA
"3785",402050,"San Juan",NA,2013,"Dry","SP_Tim",222,"original",NA,"original",222,"original",NA,NA
"3786",402050,"San Juan",NA,2014,"Dry","DS_Dur_WS",98,"original",NA,"original",98,"original",NA,NA
"3787",402050,"San Juan",NA,2014,"Dry","SP_Dur",164,"original",NA,"original",165,"original",NA,NA
"3788",402050,"San Juan",NA,2014,"Dry","SP_Tim",155,"original",NA,"original",154,"original",NA,NA
"3789",402050,"San Juan",NA,2015,"Moderate","DS_Dur_WS",132,"original",NA,"original",130,"original",NA,NA
"3790",402050,"San Juan",NA,2015,"Moderate","SP_Dur",74,"original",NA,"original",74,"original",NA,NA
"3791",402050,"San Juan",NA,2015,"Moderate","SP_Tim",229,"original",NA,"original",229,"original",NA,NA
"3792",402050,"San Juan",NA,2016,"Dry","DS_Dur_WS",123,"original",NA,"original",190,"original",NA,NA
"3793",402050,"San Juan",NA,2016,"Dry","SP_Dur",150,"original",NA,"original",83,"original",NA,NA
"3794",402050,"San Juan",NA,2016,"Dry","SP_Tim",162,"original",NA,"original",162,"original",NA,NA
"3795",402050,"San Juan",NA,2017,"Wet","DS_Dur_WS",211,"original",NA,"original",223,"original",NA,NA
"3796",402050,"San Juan",NA,2017,"Wet","SP_Dur",98,"original",14,"original",86,"original",84,72
"3797",402050,"San Juan",NA,2017,"Wet","SP_Tim",144,"original",145,"original",144,"original",-1,-1
"3798",402050,"San Juan",NA,2018,"Dry","DS_Dur_WS",138,"original",NA,"original",227,"original",NA,NA
"3799",402050,"San Juan",NA,2018,"Dry","SP_Dur",146,"original",NA,"original",57,"original",NA,NA
"3800",402050,"San Juan",NA,2018,"Dry","SP_Tim",169,"original",NA,"original",169,"original",NA,NA
"3801",402051,"San Juan",NA,1994,"Moderate","DS_Dur_WS",217,"original",182,"original",218,"original",35,36
"3802",402051,"San Juan",NA,1994,"Moderate","SP_Dur",17,"original",56,"original",16,"original",-39,-40
"3803",402051,"San Juan",NA,1994,"Moderate","SP_Tim",211,"original",212,"original",211,"original",-1,-1
"3804",402051,"San Juan",NA,1995,"Wet","DS_Dur_WS",186,"original",242,"original",196,"original",-56,-46
"3805",402051,"San Juan",NA,1995,"Wet","SP_Dur",78,"original",69,"original",69,"original",9,0
"3806",402051,"San Juan",NA,1995,"Wet","SP_Tim",201,"original",178,"original",201,"original",23,23
"3807",402051,"San Juan",NA,1996,"Moderate","DS_Dur_WS",163,"original",266,"original",174,"original",-103,-92
"3808",402051,"San Juan",NA,1996,"Moderate","SP_Dur",40,"original",20,"original",29,"original",20,9
"3809",402051,"San Juan",NA,1996,"Moderate","SP_Tim",204,"original",169,"original",204,"original",35,35
"3810",402051,"San Juan",NA,1997,"Moderate","DS_Dur_WS",240,"original",346,"original",249,"original",-106,-97
"3811",402051,"San Juan",NA,1997,"Moderate","SP_Dur",56,"original",17,"original",47,"original",39,30
"3812",402051,"San Juan",NA,1997,"Moderate","SP_Tim",121,"original",122,"original",121,"original",-1,-1
"3813",402051,"San Juan",NA,1998,"Wet","DS_Dur_WS",152,"original",NA,"original",150,"original",NA,NA
"3814",402051,"San Juan",NA,1998,"Wet","SP_Dur",14,"original",68,"original",16,"original",-54,-52
"3815",402051,"San Juan",NA,1998,"Wet","SP_Tim",226,"original",182,"original",226,"original",44,44
"3816",402051,"San Juan",NA,1999,"Dry","DS_Dur_WS",269,"original",NA,"original",265,"original",NA,NA
"3817",402051,"San Juan",NA,1999,"Dry","SP_Dur",25,"original",NA,"original",25,"original",NA,NA
"3818",402051,"San Juan",NA,1999,"Dry","SP_Tim",197,"original",NA,"original",197,"original",NA,NA
"3819",402051,"San Juan",NA,2000,"Moderate","DS_Dur_WS",169,"original",NA,"original",170,"original",NA,NA
"3820",402051,"San Juan",NA,2000,"Moderate","SP_Dur",12,"original",131,"original",11,"original",-119,-120
"3821",402051,"San Juan",NA,2000,"Moderate","SP_Tim",203,"original",163,"original",203,"original",40,40
"3822",402051,"San Juan",NA,2001,"Wet","DS_Dur_WS",153,"original",NA,"original",165,"original",NA,NA
"3823",402051,"San Juan",NA,2001,"Wet","SP_Dur",50,"original",NA,"original",35,"original",NA,NA
"3824",402051,"San Juan",NA,2001,"Wet","SP_Tim",192,"original",NA,"original",192,"original",NA,NA
"3825",402051,"San Juan",NA,2002,"Dry","DS_Dur_WS",238,"original",NA,"original",232,"original",NA,NA
"3826",402051,"San Juan",NA,2002,"Dry","SP_Dur",29,"original",NA,"original",35,"original",NA,NA
"3827",402051,"San Juan",NA,2002,"Dry","SP_Tim",123,"original",NA,"original",123,"original",NA,NA
"3828",402051,"San Juan",NA,2003,"Wet","DS_Dur_WS",212,"original",NA,"original",121,"original",NA,NA
"3829",402051,"San Juan",NA,2003,"Wet","SP_Dur",13,"original",NA,"original",104,"original",NA,NA
"3830",402051,"San Juan",NA,2003,"Wet","SP_Tim",159,"original",NA,"original",159,"original",NA,NA
"3831",402051,"San Juan",NA,2004,"Dry","DS_Dur_WS",203,"original",NA,"original",204,"original",NA,NA
"3832",402051,"San Juan",NA,2004,"Dry","SP_Dur",16,"original",NA,"original",14,"original",NA,NA
"3833",402051,"San Juan",NA,2004,"Dry","SP_Tim",157,"original",NA,"original",157,"original",NA,NA
"3834",402051,"San Juan",NA,2005,"Wet","DS_Dur_WS",354,"original",NA,"original",344,"original",NA,NA
"3835",402051,"San Juan",NA,2005,"Wet","SP_Dur",15,"original",14,"original",25,"original",1,11
"3836",402051,"San Juan",NA,2005,"Wet","SP_Tim",145,"original",146,"original",145,"original",-1,-1
"3837",402051,"San Juan",NA,2006,"Dry","DS_Dur_WS",203,"original",NA,"original",112,"original",NA,NA
"3838",402051,"San Juan",NA,2006,"Dry","SP_Dur",26,"original",NA,"original",117,"original",NA,NA
"3839",402051,"San Juan",NA,2006,"Dry","SP_Tim",189,"original",NA,"original",189,"original",NA,NA
"3840",402051,"San Juan",NA,2007,"Dry","DS_Dur_WS",194,"original",NA,"original",200,"original",NA,NA
"3841",402051,"San Juan",NA,2007,"Dry","SP_Dur",18,"original",NA,"original",12,"original",NA,NA
"3842",402051,"San Juan",NA,2007,"Dry","SP_Tim",205,"original",NA,"original",205,"original",NA,NA
"3843",402051,"San Juan",NA,2008,"Dry","DS_Dur_WS",167,"original",121,"original",167,"original",46,46
"3844",402051,"San Juan",NA,2008,"Dry","SP_Dur",9,"original",135,"original",9,"original",-126,-126
"3845",402051,"San Juan",NA,2008,"Dry","SP_Tim",238,"original",150,"original",238,"original",88,88
"3846",402051,"San Juan",NA,2009,"Dry","DS_Dur_WS",270,"original",305,"original",270,"original",-35,-35
"3847",402051,"San Juan",NA,2009,"Dry","SP_Dur",23,"original",26,"original",23,"original",-3,-3
"3848",402051,"San Juan",NA,2009,"Dry","SP_Tim",133,"original",134,"original",133,"original",-1,-1
"3849",402051,"San Juan",NA,2010,"Moderate","DS_Dur_WS",223,"original",247,"original",223,"original",-24,-24
"3850",402051,"San Juan",NA,2010,"Moderate","SP_Dur",80,"original",55,"original",80,"original",25,25
"3851",402051,"San Juan",NA,2010,"Moderate","SP_Tim",132,"original",133,"original",132,"original",-1,-1
"3852",402051,"San Juan",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"3853",402051,"San Juan",NA,2011,"Wet","SP_Dur",101,"original",104,"original",101,"original",-3,-3
"3854",402051,"San Juan",NA,2011,"Wet","SP_Tim",86,"original",87,"original",86,"original",-1,-1
"3855",402051,"San Juan",NA,2012,"Moderate","DS_Dur_WS",91,"original",NA,"original",90,"original",NA,NA
"3856",402051,"San Juan",NA,2012,"Moderate","SP_Dur",94,"original",NA,"original",94,"original",NA,NA
"3857",402051,"San Juan",NA,2012,"Moderate","SP_Tim",212,"original",NA,"original",212,"original",NA,NA
"3858",402051,"San Juan",NA,2013,"Dry","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"3859",402051,"San Juan",NA,2013,"Dry","SP_Dur",10,"original",NA,"original",11,"original",NA,NA
"3860",402051,"San Juan",NA,2013,"Dry","SP_Tim",222,"original",NA,"original",222,"original",NA,NA
"3861",402051,"San Juan",NA,2014,"Dry","DS_Dur_WS",98,"original",NA,"original",99,"original",NA,NA
"3862",402051,"San Juan",NA,2014,"Dry","SP_Dur",165,"original",NA,"original",164,"original",NA,NA
"3863",402051,"San Juan",NA,2014,"Dry","SP_Tim",154,"original",NA,"original",154,"original",NA,NA
"3864",402051,"San Juan",NA,2015,"Moderate","DS_Dur_WS",132,"original",NA,"original",130,"original",NA,NA
"3865",402051,"San Juan",NA,2015,"Moderate","SP_Dur",74,"original",NA,"original",74,"original",NA,NA
"3866",402051,"San Juan",NA,2015,"Moderate","SP_Tim",229,"original",NA,"original",229,"original",NA,NA
"3867",402051,"San Juan",NA,2016,"Dry","DS_Dur_WS",106,"original",NA,"original",207,"original",NA,NA
"3868",402051,"San Juan",NA,2016,"Dry","SP_Dur",167,"original",NA,"original",66,"original",NA,NA
"3869",402051,"San Juan",NA,2016,"Dry","SP_Tim",162,"original",NA,"original",162,"original",NA,NA
"3870",402051,"San Juan",NA,2017,"Wet","DS_Dur_WS",211,"original",NA,"original",223,"original",NA,NA
"3871",402051,"San Juan",NA,2017,"Wet","SP_Dur",98,"original",15,"original",87,"original",83,72
"3872",402051,"San Juan",NA,2017,"Wet","SP_Tim",144,"original",145,"original",143,"original",-1,-2
"3873",402051,"San Juan",NA,2018,"Dry","DS_Dur_WS",130,"original",NA,"original",228,"original",NA,NA
"3874",402051,"San Juan",NA,2018,"Dry","SP_Dur",154,"original",NA,"original",56,"original",NA,NA
"3875",402051,"San Juan",NA,2018,"Dry","SP_Tim",169,"original",NA,"original",169,"original",NA,NA
"3876",402060,"San Juan",NA,1994,"Moderate","DS_Dur_WS",219,"original",132,"original",215,"original",87,83
"3877",402060,"San Juan",NA,1994,"Moderate","SP_Dur",17,"original",98,"original",21,"original",-81,-77
"3878",402060,"San Juan",NA,1994,"Moderate","SP_Tim",211,"original",212,"original",211,"original",-1,-1
"3879",402060,"San Juan",NA,1995,"Wet","DS_Dur_WS",161,"original",197,"original",175,"original",-36,-22
"3880",402060,"San Juan",NA,1995,"Wet","SP_Dur",103,"original",122,"original",87,"original",-19,-35
"3881",402060,"San Juan",NA,1995,"Wet","SP_Tim",203,"original",178,"original",203,"original",25,25
"3882",402060,"San Juan",NA,1996,"Moderate","DS_Dur_WS",126,"original",278,"original",165,"original",-152,-113
"3883",402060,"San Juan",NA,1996,"Moderate","SP_Dur",77,"original",4,"original",38,"original",73,34
"3884",402060,"San Juan",NA,1996,"Moderate","SP_Tim",204,"original",168,"original",204,"original",36,36
"3885",402060,"San Juan",NA,1997,"Moderate","DS_Dur_WS",270,"original",345,"original",259,"original",-75,-86
"3886",402060,"San Juan",NA,1997,"Moderate","SP_Dur",11,"original",17,"original",34,"original",-6,17
"3887",402060,"San Juan",NA,1997,"Moderate","SP_Tim",121,"original",122,"original",121,"original",-1,-1
"3888",402060,"San Juan",NA,1998,"Wet","DS_Dur_WS",136,"original",NA,"original",137,"original",NA,NA
"3889",402060,"San Juan",NA,1998,"Wet","SP_Dur",30,"original",57,"original",29,"original",-27,-28
"3890",402060,"San Juan",NA,1998,"Wet","SP_Tim",226,"original",180,"original",226,"original",46,46
"3891",402060,"San Juan",NA,1999,"Dry","DS_Dur_WS",265,"original",NA,"original",265,"original",NA,NA
"3892",402060,"San Juan",NA,1999,"Dry","SP_Dur",17,"original",NA,"original",31,"original",NA,NA
"3893",402060,"San Juan",NA,1999,"Dry","SP_Tim",206,"original",NA,"original",192,"original",NA,NA
"3894",402060,"San Juan",NA,2000,"Moderate","DS_Dur_WS",147,"original",NA,"original",162,"original",NA,NA
"3895",402060,"San Juan",NA,2000,"Moderate","SP_Dur",31,"original",NA,"original",16,"original",NA,NA
"3896",402060,"San Juan",NA,2000,"Moderate","SP_Tim",203,"original",NA,"original",203,"original",NA,NA
"3897",402060,"San Juan",NA,2001,"Wet","DS_Dur_WS",120,"original",NA,"original",150,"original",NA,NA
"3898",402060,"San Juan",NA,2001,"Wet","SP_Dur",70,"original",NA,"original",37,"original",NA,NA
"3899",402060,"San Juan",NA,2001,"Wet","SP_Tim",206,"original",NA,"original",206,"original",NA,NA
"3900",402060,"San Juan",NA,2002,"Dry","DS_Dur_WS",6,"original",NA,"original",16,"original",NA,NA
"3901",402060,"San Juan",NA,2002,"Dry","SP_Dur",279,"original",NA,"original",279,"original",NA,NA
"3902",402060,"San Juan",NA,2002,"Dry","SP_Tim",85,"original",NA,"original",85,"original",NA,NA
"3903",402060,"San Juan",NA,2003,"Wet","DS_Dur_WS",25,"original",NA,"original",24,"original",NA,NA
"3904",402060,"San Juan",NA,2003,"Wet","SP_Dur",201,"original",NA,"original",202,"original",NA,NA
"3905",402060,"San Juan",NA,2003,"Wet","SP_Tim",159,"original",NA,"original",159,"original",NA,NA
"3906",402060,"San Juan",NA,2004,"Dry","DS_Dur_WS",204,"original",NA,"original",204,"original",NA,NA
"3907",402060,"San Juan",NA,2004,"Dry","SP_Dur",14,"original",NA,"original",14,"original",NA,NA
"3908",402060,"San Juan",NA,2004,"Dry","SP_Tim",157,"original",NA,"original",157,"original",NA,NA
"3909",402060,"San Juan",NA,2005,"Wet","DS_Dur_WS",360,"original",NA,"original",354,"original",NA,NA
"3910",402060,"San Juan",NA,2005,"Wet","SP_Dur",15,"original",24,"original",15,"original",-9,-9
"3911",402060,"San Juan",NA,2005,"Wet","SP_Tim",145,"original",145,"original",145,"original",0,0
"3912",402060,"San Juan",NA,2006,"Dry","DS_Dur_WS",66,"original",NA,"original",57,"original",NA,NA
"3913",402060,"San Juan",NA,2006,"Dry","SP_Dur",163,"original",NA,"original",172,"original",NA,NA
"3914",402060,"San Juan",NA,2006,"Dry","SP_Tim",189,"original",NA,"original",189,"original",NA,NA
"3915",402060,"San Juan",NA,2007,"Dry","DS_Dur_WS",187,"original",NA,"original",187,"original",NA,NA
"3916",402060,"San Juan",NA,2007,"Dry","SP_Dur",22,"original",NA,"original",22,"original",NA,NA
"3917",402060,"San Juan",NA,2007,"Dry","SP_Tim",205,"original",NA,"original",205,"original",NA,NA
"3918",402060,"San Juan",NA,2008,"Dry","DS_Dur_WS",167,"original",106,"original",164,"original",61,58
"3919",402060,"San Juan",NA,2008,"Dry","SP_Dur",9,"original",91,"original",12,"original",-82,-79
"3920",402060,"San Juan",NA,2008,"Dry","SP_Tim",238,"original",238,"original",238,"original",0,0
"3921",402060,"San Juan",NA,2009,"Dry","DS_Dur_WS",263,"original",315,"original",265,"original",-52,-50
"3922",402060,"San Juan",NA,2009,"Dry","SP_Dur",30,"original",11,"original",28,"original",19,17
"3923",402060,"San Juan",NA,2009,"Dry","SP_Tim",133,"original",134,"original",133,"original",-1,-1
"3924",402060,"San Juan",NA,2010,"Moderate","DS_Dur_WS",219,"original",252,"original",219,"original",-33,-33
"3925",402060,"San Juan",NA,2010,"Moderate","SP_Dur",84,"original",25,"original",84,"original",59,59
"3926",402060,"San Juan",NA,2010,"Moderate","SP_Tim",132,"original",154,"original",132,"original",-22,-22
"3927",402060,"San Juan",NA,2011,"Wet","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"3928",402060,"San Juan",NA,2011,"Wet","SP_Dur",101,"original",97,"original",101,"original",4,4
"3929",402060,"San Juan",NA,2011,"Wet","SP_Tim",86,"original",87,"original",86,"original",-1,-1
"3930",402060,"San Juan",NA,2012,"Moderate","DS_Dur_WS",98,"original",NA,"original",93,"original",NA,NA
"3931",402060,"San Juan",NA,2012,"Moderate","SP_Dur",107,"original",NA,"original",94,"original",NA,NA
"3932",402060,"San Juan",NA,2012,"Moderate","SP_Tim",212,"original",NA,"original",212,"original",NA,NA
"3933",402060,"San Juan",NA,2013,"Dry","DS_Dur_WS",NA,"original",NA,"original",NA,"original",NA,NA
"3934",402060,"San Juan",NA,2013,"Dry","SP_Dur",24,"original",NA,"original",32,"original",NA,NA
"3935",402060,"San Juan",NA,2013,"Dry","SP_Tim",231,"original",NA,"original",222,"original",NA,NA
"3936",402060,"San Juan",NA,2014,"Dry","DS_Dur_WS",96,"original",NA,"original",96,"original",NA,NA
"3937",402060,"San Juan",NA,2014,"Dry","SP_Dur",164,"original",NA,"original",165,"original",NA,NA
"3938",402060,"San Juan",NA,2014,"Dry","SP_Tim",154,"original",NA,"original",154,"original",NA,NA
"3939",402060,"San Juan",NA,2015,"Moderate","DS_Dur_WS",117,"original",NA,"original",122,"original",NA,NA
"3940",402060,"San Juan",NA,2015,"Moderate","SP_Dur",81,"original",NA,"original",74,"original",NA,NA
"3941",402060,"San Juan",NA,2015,"Moderate","SP_Tim",229,"original",NA,"original",229,"original",NA,NA
"3942",402060,"San Juan",NA,2016,"Dry","DS_Dur_WS",235,"original",NA,"original",157,"original",NA,NA
"3943",402060,"San Juan",NA,2016,"Dry","SP_Dur",12,"original",NA,"original",94,"original",NA,NA
